id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@httpx - [_config.py:82] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpx - [_config.py:148] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
21,1977,16411099a53f2cdc,ac8a8ccdb36b1f5e,llm,2024-11-04 02:30:44.437778,2024-11-04 02:30:46.650537,[],OK,,1730687444.437778,1730687446.650537,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"['2024-11-04 02:30:44,441 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:44,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:44,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:44,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:44,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:44,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,646 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:46,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,647 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,647 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,648 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:44,507 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:44,509 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:46,625 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:46,646 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.212759017944336
22,1977,4f6fa985b732d46f,16411099a53f2cdc,llm_request,2024-11-04 02:30:44.507035,2024-11-04 02:30:46.624237,[],OK,,1730687444.507035,1730687446.624237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.117202043533325
23,1977,39e4a6e2bc62d0d2,4f6fa985b732d46f,llm_scheduler,2024-11-04 10:30:44.530236,2024-11-04 10:30:44.553437,[],OK,,1730687444.530236,1730687444.5534372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],49.4,1005,0.02320122718811035
24,1977,b245b8364f7195a3,4f6fa985b732d46f,llm_generate,2024-11-04 10:30:45.255547,2024-11-04 10:30:46.598140,[],OK,,1730687445.2555473,1730687446.5981398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],49.4,1005,1.342592477798462
25,1978,d77981159f8a570e,,query,2024-11-04 02:30:46.668813,2024-11-04 02:30:50.396785,[],OK,,1730687446.668813,1730687450.396785,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:30:46,726 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:46,731 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,737 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:46,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:47,756 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:47,758 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:30:48,154 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:48,155 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:30:48,155 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:30:48,158 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:48,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,385 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,386 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:50,386 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,388 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:50,395 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:50,396 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:30:48,223 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:48,226 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:48,989 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:30:50,364 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:50,386 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.7279720306396484
26,1978,b6451c3677f19ff8,d77981159f8a570e,retrieve,2024-11-04 02:30:46.669556,2024-11-04 02:30:47.748071,[],OK,,1730687446.669556,1730687447.748071,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:30:46,726 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:46,731 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,737 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:46,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:46,740 - httpcore.connection - [_trace.py:85] - DEBUG']",15.6,1005,1.0785150527954102
27,1978,fea1787238b48c84,b6451c3677f19ff8,embedding,2024-11-04 02:30:46.670259,2024-11-04 02:30:46.716843,[],OK,,1730687446.670259,1730687446.716843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],15.6,1005,0.04658389091491699
28,1978,d4fcc32085d398f4,d77981159f8a570e,reranking,2024-11-04 02:30:47.761056,2024-11-04 02:30:48.142354,[],OK,,1730687447.761056,1730687448.142354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005,0.3812980651855469
29,1978,a5ea1a3c0155ad1c,d77981159f8a570e,llm,2024-11-04 02:30:48.156062,2024-11-04 02:30:50.390105,[],OK,,1730687448.156062,1730687450.390105,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:30:48,158 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:48,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:48,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,385 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,386 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:50,386 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,388 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:48,223 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:48,226 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:48,989 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:30:50,364 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:50,386 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2340431213378906
30,1978,fa7ff8bfb044284a,a5ea1a3c0155ad1c,llm_request,2024-11-04 02:30:48.223773,2024-11-04 02:30:50.363992,[],OK,,1730687448.223773,1730687450.363992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.14021897315979
31,1978,2c4640e9e6b6d91a,fa7ff8bfb044284a,llm_scheduler,2024-11-04 10:30:48.247265,2024-11-04 10:30:48.270757,[],OK,,1730687448.2472646,1730687448.2707567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.7,1005,0.023492097854614258
32,1978,ded2d42dfe7ebe1f,fa7ff8bfb044284a,llm_generate,2024-11-04 10:30:48.970951,2024-11-04 10:30:50.337818,[],OK,,1730687448.9709513,1730687450.3378184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.7,1005,1.3668670654296875
33,1979,9508bba694f1ae95,,query,2024-11-04 02:30:50.407697,2024-11-04 02:30:54.301560,[],OK,,1730687450.407697,1730687454.30156,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:30:50,463 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:50,467 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,469 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,469 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,473 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:50,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,477 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,494 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:51,498 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:30:51,907 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:51,908 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:30:51,908 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:30:51,911 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,218 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,219 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:54,219 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,221 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:54,300 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:54,301 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:30:51,977 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:51,979 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:54,000 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:30:54,199 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:54,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.8938629627227783
34,1979,e75e95335e1b6b9d,9508bba694f1ae95,retrieve,2024-11-04 02:30:50.408544,2024-11-04 02:30:51.485655,[],OK,,1730687450.408544,1730687451.485655,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:30:50,463 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:50,467 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,469 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,469 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,470 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,473 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:50,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,476 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:50,477 - httpcore.connection - [_trace.py:85] - DEBUG']",18.8,1005,1.077111005783081
35,1979,2b776ca7ffe3e170,e75e95335e1b6b9d,embedding,2024-11-04 02:30:50.409302,2024-11-04 02:30:50.458951,[],OK,,1730687450.409302,1730687450.458951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005,0.04964900016784668
36,1979,d79fc31a76b004ac,9508bba694f1ae95,reranking,2024-11-04 02:30:51.505007,2024-11-04 02:30:51.891786,[],OK,,1730687451.505007,1730687451.891786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005,0.3867790699005127
37,1979,5a8d29a0ab36b395,9508bba694f1ae95,llm,2024-11-04 02:30:51.909086,2024-11-04 02:30:54.223154,[],OK,,1730687451.909086,1730687454.223154,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:30:51,911 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:51,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,218 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,219 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:54,219 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,221 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:51,977 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:51,979 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:54,000 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:30:54,199 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:54,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.314068078994751
38,1979,fd42f69765111656,5a8d29a0ab36b395,llm_request,2024-11-04 02:30:51.976888,2024-11-04 02:30:54.198413,[],OK,,1730687451.976888,1730687454.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.221524953842163
39,1979,8ac070569c65bbd0,fd42f69765111656,llm_scheduler,2024-11-04 10:30:52.000078,2024-11-04 10:30:52.023268,[],OK,,1730687452.0000775,1730687452.0232675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.7,1005,0.023190021514892578
40,1979,7b5b433194aa2df0,fd42f69765111656,llm_generate,2024-11-04 10:30:52.724348,2024-11-04 10:30:54.172540,[],OK,,1730687452.7243478,1730687454.1725404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.7,1005,1.4481925964355469
41,1980,c6473422b5cea9be,,query,2024-11-04 02:30:54.313531,2024-11-04 02:30:58.162627,[],OK,,1730687454.313531,1730687458.162627,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,0,1,1,1,"['2024-11-04 02:30:54,368 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:54,372 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,374 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,374 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,378 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:54,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,380 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,382 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:55,400 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:55,404 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:30:55,801 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:55,802 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:30:55,802 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:30:55,805 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:30:55,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:55,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:55,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:55,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:55,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,030 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,031 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:58,031 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,033 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:58,033 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:30:58,161 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:58,162 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:30:55,871 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:30:55,874 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:30:58,009 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:30:58,031 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.8490960597991943
42,1980,0b98ea7c80c6a50c,c6473422b5cea9be,retrieve,2024-11-04 02:30:54.314294,2024-11-04 02:30:55.390168,[],OK,,1730687454.314294,1730687455.390168,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:30:54,368 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:30:54,372 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,374 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,374 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,378 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:30:54,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,380 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:30:54,382 - httpcore.connection - [_trace.py:85] - DEBUG']",13.0,1005,1.075873851776123
43,1980,a3140ebd8d78d3a8,0b98ea7c80c6a50c,embedding,2024-11-04 02:30:54.315068,2024-11-04 02:30:54.363735,[],OK,,1730687454.315068,1730687454.363735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.048666954040527344
44,1980,82046d9088ae204b,c6473422b5cea9be,reranking,2024-11-04 02:30:55.412532,2024-11-04 02:30:55.796532,[],OK,,1730687455.412532,1730687455.796532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.3839998245239258
