id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
129,5285,7552997c72614a2f,,query,2024-11-06 15:13:05.900818,2024-11-06 15:13:16.305744,[],OK,,1730905985.900818,1730905996.305744,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:13:05,960 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:05,965 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,966 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,971 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:05,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,991 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:05,994 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:13:06,293 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:06,294 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:13:06,294 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:13:06,297 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:13:06,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,283 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,284 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:08,285 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,285 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:13:08,294 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:08,296 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:13:10,298 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:12,300 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:14,303 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:16,305 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:06,370 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:13:06,373 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:13:06,872 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:13:08,262 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:13:08,284 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.40492582321167
130,5285,f3c9c8247de7a73c,7552997c72614a2f,retrieve,2024-11-06 15:13:05.901594,2024-11-06 15:13:05.983657,[],OK,,1730905985.901594,1730905985.983657,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:13:05,960 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:05,965 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,966 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,971 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:05,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:05,975 - httpcore.connection - [_trace.py:85] - DEBUG']",11.2,1740,0.08206295967102051
131,5285,437f819bd847c5de,f3c9c8247de7a73c,embedding,2024-11-06 15:13:05.902347,2024-11-06 15:13:05.954826,[],OK,,1730905985.902347,1730905985.954826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.2,1740,0.05247902870178223
132,5285,f24f7bc2268f2ec5,7552997c72614a2f,reranking,2024-11-06 15:13:05.997777,2024-11-06 15:13:06.290724,[],OK,,1730905985.997777,1730905986.290724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.2,1740,0.29294705390930176
133,5285,5d85aff4ea09b033,7552997c72614a2f,llm,2024-11-06 15:13:06.295528,2024-11-06 15:13:08.288557,[],OK,,1730905986.295528,1730905988.288557,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:13:06,297 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:13:06,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,299 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:06,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,283 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,284 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:08,285 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,285 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:08,286 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:13:06,370 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:13:06,373 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:13:06,872 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:13:08,262 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:13:08,284 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.9930291175842285
134,5285,511fcda922d80170,5d85aff4ea09b033,llm_request,2024-11-06 15:13:06.370754,2024-11-06 15:13:08.262028,[],OK,,1730905986.370754,1730905988.262028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.8912739753723145
135,5285,3c2782a127776b2c,511fcda922d80170,llm_scheduler,2024-11-06 23:13:06.390820,2024-11-06 23:13:06.410886,[],OK,,1730905986.3908198,1730905986.4108856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.2,1725,0.020065784454345703
136,5285,06866ea120d86751,511fcda922d80170,llm_generate,2024-11-06 23:13:06.853965,2024-11-06 23:13:08.235073,[],OK,,1730905986.8539653,1730905988.2350726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.2,1725,1.3811073303222656
137,5287,ff72afc54fbe3a4a,,query,2024-11-06 15:13:27.817706,2024-11-06 15:13:38.088427,[],OK,,1730906007.817706,1730906018.088427,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:13:27,877 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:27,881 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,883 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,883 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,888 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:27,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,904 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:27,907 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:13:28,201 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:28,202 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:13:28,202 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:13:28,205 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,067 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:30,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,069 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:13:30,077 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:30,078 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:13:32,081 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:34,083 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:36,085 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:38,088 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:28,268 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:13:28,271 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:13:30,044 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:13:30,067 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-11-06 15:13:37,169 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.270720958709717
138,5287,2600f3e355877f0a,ff72afc54fbe3a4a,retrieve,2024-11-06 15:13:27.818646,2024-11-06 15:13:27.897950,[],OK,,1730906007.818646,1730906007.89795,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:13:27,877 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:27,881 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,883 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,883 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,888 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:27,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:27,891 - httpcore.connection - [_trace.py:85] - DEBUG']",10.4,1515,0.07930397987365723
139,5287,4554da80eef7fe71,2600f3e355877f0a,embedding,2024-11-06 15:13:27.819578,2024-11-06 15:13:27.871519,[],OK,,1730906007.819578,1730906007.871519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.4,1740,0.0519411563873291
140,5287,83880f1cd15518ed,ff72afc54fbe3a4a,reranking,2024-11-06 15:13:27.911067,2024-11-06 15:13:28.197707,[],OK,,1730906007.911067,1730906008.197707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.4,1515,0.286639928817749
141,5287,21f852f6b4069aea,ff72afc54fbe3a4a,llm,2024-11-06 15:13:28.203157,2024-11-06 15:13:30.071212,[],OK,,1730906008.203157,1730906010.071212,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-06 15:13:28,205 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:28,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,067 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:30,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:30,069 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:13:28,268 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:13:28,271 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:13:30,044 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:13:30,067 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8680551052093506
142,5287,75ef8aabb693f4ef,21f852f6b4069aea,llm_request,2024-11-06 15:13:28.268856,2024-11-06 15:13:30.043652,[],OK,,1730906008.268856,1730906010.043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.7747960090637207
143,5287,4b8f590e0f9ec770,75ef8aabb693f4ef,llm_scheduler,2024-11-06 23:13:28.289299,2024-11-06 23:13:28.309743,[],OK,,1730906008.2892995,1730906008.309743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.2,1740,0.020443439483642578
144,5287,2754a7c371e7ad68,75ef8aabb693f4ef,llm_generate,2024-11-06 23:13:28.651456,2024-11-06 23:13:30.015705,[],OK,,1730906008.651456,1730906010.015705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.2,1740,1.3642489910125732
145,5289,649f439987851e5e,,query,2024-11-06 15:13:48.702119,2024-11-06 15:13:58.457974,[],OK,,1730906028.702119,1730906038.457974,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:13:48,759 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:48,764 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,765 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,765 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,771 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:48,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,774 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,788 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:48,791 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:13:49,093 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:49,093 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:13:49,093 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:13:49,096 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:13:49,097 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,097 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,097 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:49,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,437 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:50,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,439 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:50,439 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:13:50,447 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:50,448 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:13:52,450 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:54,453 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:56,455 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:58,457 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:13:49,158 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:13:49,161 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:13:50,415 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:13:50,437 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-11-06 15:13:57,205 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,9.755854845046997
146,5289,cbbc9cd04691c8c2,649f439987851e5e,retrieve,2024-11-06 15:13:48.702947,2024-11-06 15:13:48.780594,[],OK,,1730906028.702947,1730906028.780594,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:13:48,759 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:13:48,764 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,765 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,765 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,771 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:13:48,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,773 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:13:48,774 - httpcore.connection - [_trace.py:85] - DEBUG']",10.2,1725,0.07764720916748047
147,5289,6c61cd1cbea45b2c,cbbc9cd04691c8c2,embedding,2024-11-06 15:13:48.703702,2024-11-06 15:13:48.755136,[],OK,,1730906028.703702,1730906028.755136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1740,0.05143404006958008
148,5289,1dcbec1ece4ba650,649f439987851e5e,reranking,2024-11-06 15:13:48.799933,2024-11-06 15:13:49.088624,[],OK,,1730906028.799933,1730906029.088624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1725,0.28869104385375977
